name;gender;Great Britain;Ireland;U.S.A.;Italy;Malta;Portugal;Spain;France;Belgium;Luxembourg;the Netherlands;East Frisia;Germany;Austria;Swiss;Iceland;Denmark;Norway;Sweden;Finland;Estonia;Latvia;Lithuania;Poland;Czech Republic;Slovakia;Hungary;Romania;Bulgaria;Bosnia and Herzegovina;Croatia;Kosovo;Macedonia;Montenegro;Serbia;Slovenia;Albania;Greece;Russia;Belarus;Moldova;Ukraine;Armenia;Azerbaijan;Georgia;Kazakhstan/Uzbekistan,etc.;Turkey;Arabia/Persia;Israel;China;India/Sri Lanka;Japan;Korea;Vietnam;other countries
Izzak;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5;;;;;;
İzzet;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5;;;;;;;;
İzzettin;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;;;;;;;
Jaacov;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;;;;;
Jaago;M;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaagup;M;;;;;;;;;;;;;;;;;;;;;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaak;M;;;;;;;;;-5;;-8;;;;;;;;;-8;-3;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaakko;M;;;;;;;;;;;;;;;;;;;;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaako;M;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaakob;M;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaakoppi;M;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaakov;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;;;;;
Jaan;M;;;;;;;;;;;;;;;;;;;;;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaanar;M;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaano;M;;;;;;;;;;;;;;;;;;;;;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaanus;M;;;;;;;;;;;;;;;;;;;;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaap;M;;;;;;;;;;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaapjan;M;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaba;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-3;;;;;;;;;;
Jabar;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;;;;;;
Jabari;M;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jabbar;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;;;-5;;;;;;;
Jabbo;M;;;;;;;;;;;;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaber;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6;;;;;;;
Jabez;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jac;M;;;-8;;;;;;;;-2;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jacco;M;;;;;;;;;;;-5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jace;M;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;;;;;;;;;;;;;;;;;
Jacek;M;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jácint;M;;;;;;;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jacinto;M;;;;;;-5;-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jack;M;-3;-7;-3;;-8;;;-6;;;-3;;;;-7;;-5;-4;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jackie;?M;;;;;;;;-5;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jackson;M;-8;;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jacky;M;;;;;;;;-3;-6;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jacky;?M;-8;;-8;;;;;;;;;;;;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaco;M;;;;;;;;;;;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jacob;M;-7;;-3;;;;;;-6;;-3;-6;-8;-8;-7;;-2;-6;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-3;;;;;;
Jacobo;M;;;;;;;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jacobus;M;;;;;;;;;-5;;-7;-8;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jacoby;M;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jacopo;M;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jacquelin;M;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jacques;M;;;;;;;;-1;-1;-1;-5;;;;-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jacquie;?M;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jad;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5;;;;;;;
Jaden;?M;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jadon;M;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jadran;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;-7;;;;;;;;;;;;;;;;;;;;;;
Jadranko;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;;;-7;-7;;;;;;;;;;;;;;;;;;;
Jae+Bong;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6;;
Jae+Cheol;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;
Jae+Chun;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;
Jaeden;M;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jae+Ho;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6;;
Jae+Hong;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;
Jae+Hoon;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5;;
Jae+Hyoung;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;
Jae+Hyun;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6;;
Jae+Hyung;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5;;
Jae+Il;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;
Jae+Ki;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;
Jae+Kwan;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6;;
Jae+Kyun;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;
Jae+Min;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6;;
Jae+Myung;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6;;
Jae+Sool;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;
Jae+Weon;?M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;
Jae+Woo;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5;;
Jae+Woon;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;
Jafar;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5;;;;-6;;;;;;;
Jafet;M;;;;;;;;;;;;;;;;-8;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaffar;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;;;;;;
Jagdesh;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;;;
Jagdev;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6;;;;
Jagdish;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5;;;;
Jagir;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6;;;;
Jagjit;?M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-4;;;;
Jagmohan;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6;;;;
Jagraj;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;;;
Jagtar;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6;;;;
Jahangir;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;
Jaheim;M;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jahn;M;;;;;;;;;;;;;;;;;;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jahongir;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-4;;;;;;;;;
Jai;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6;;;;
Jaime;M;;;;;;-3;-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jair;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;;;;;
Jairo;M;;;-8;;;-8;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaiveer;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;;;
Jak;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6;;;;;;;;;;;;;;;;;;
Jaka;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-4;;;;;;;;;;;;;;;;;;;
Jakab;M;;;;;;;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jake;M;-8;;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jakey;?M;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jakie;M;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jakim;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;;;;;;;;;;;;;;;;;;;;;;;;;
Jakkele;M;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jakko;M;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jako;M;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;
Jakob;M;;;;;;;;;-8;;-6;-3;-5;-4;-3;-3;-3;-7;-6;;-6;;;;;;;;;;;;;;;-5;;;;;;;;;;;;;-6;;;;;;
Jakobus;M;;;;;;;;;;;;-6;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jakov;M;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;-3;;-7;-6;-5;;;;-7;-7;;-7;-7;-7;;;;;-7;;;;;;
Jakovs;M;;;;;;;;;;;;;;;;;;;;;;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jakša;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;
Jakub;M;;;;;;;;;;;;;;;;;;;;;;;;-3;-3;-5;;;;-8;;;;;;;;;;;;;;;;;;;-8;;;;;;
Jakup;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-4;-7;;;;-5;;;;;;;;;;;;;;;;;;
Jaky;M;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jalal;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;;;-4;;;;;;;
Jaleel;M;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;
Jalen;M;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jalil;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;;;;;;
Jalldëz;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;
Jalmari;M;;;;;;;;;;;;;;;;;;;;-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jalo;M;;;;;;;;;;;;;;;;;;;;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaloliddin;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5;;;;;;;;;
Jamal;M;;;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-4;;;;-3;;;;;;;
Jamar;M;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jamarcus;M;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jamari;M;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jamarion;M;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jame;M;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jameel;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6;;;;;;;
Jamel;M;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
James;M;0;-1;0;;-3;;;-5;-6;-6;;;;;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6;;;;
Jämes;M;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jameson;M;-8;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jamey;M;-8;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jami;M;;;;;;;;;;;;;;;;;;;;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jamie;?M;-5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jamiel;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6;;;;;;;
Jamieson;M;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jamil;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6;;;;-3;;;;;;;
Jamin;M;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jamison;M;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jamschid;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;
Jamshed;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;-7;;;;;;;
Jamshid;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;-4;;-5;;;;;;;
Jan;M;;;;;;;;;-1;;1;-2;-3;-5;-4;;0;0;0;;-5;;;0;1;;;-7;;;;;;;;-4;;;;;;;;;;;;;;;;;;;
Jan;?M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;;;;;
Ján;M;;;;;;;;;;;;;;;;;;;;;;;;;-6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Janaki;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-4;;;;;;;;;;;;;;;;;;;;;;;;;;
Janaq;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6;;;;;;;;;;;;;;;;;;
Janar;M;;;;;;;;;;;;;;;;;;;;;-5;;;;;;;;;;;;;;;;;;;;;;;;;-6;;;;;;;;;
Janas;M;;;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jancho;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;
Jancko;M;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Janco;M;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jancsi;M;;;;;;;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jandieter;M;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jandirk;M;;;;;;;;;;;;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jandre;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5;;;;;;;;;;;;;;;;;;;;;;;;
Jane;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5;;;;;;;;;;;;;;;;;;;;;;
Janek;M;;;;;;;;;;;;;;;;;;;;;-4;;;-8;-8;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;
Janez;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;
Janfried;M;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jang+Ho;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6;;
Jang+Yun;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;
Jani;M;;;;;;;;;;;;;;;;;;;;-4;;;;;;;;;-3;;-8;-7;-7;;;-6;-3;;;;;;;;;;;;;;;;;;
Janika;M;;;;;;;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Janis;M;;;;;;;;;;;;;;;;;;;;;-5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jānis;M;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Janko;M;;;;;;;;;;;-8;-8;;;;;;;;;;;;;;;;;-3;;-5;;-5;-6;-5;-3;;;;;;;;;;;;;;;;;;;
Jankó;M;;;;;;;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jann;M;;;;;;;;;;;;-3;;;-8;;-7;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Janne;M;;;;;;;;;;;;;;;;;;;-7;-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jannes;M;;;;;;;;;-8;;-6;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jannick;M;;;;;;;;;;;;;-8;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jannik;?M;;;;;;;;;;;;;;;-8;;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jannis;M;;;;;;;;;;;-8;-8;;;;;;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;
Janno;M;;;;;;;;;;;;;;;;;;;;;-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jannus;M;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jano;M;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
János;M;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Janou;M;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jans;M;;;;;;;;;;;;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jantcho;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-4;;;;;;;;;;;;;;;;;;;;;;;;;;
Janter;M;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jantinus;M;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Januário;M;;;;;;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Janus;M;;;;;;;;;;;-8;;;;;;-6;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;
Janušas;M;;;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Janusch;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;
Janush;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;
Janusz;M;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Januz;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;
Janwillem;M;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaouad;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;;;;;;
Jaouen;M;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jappie;M;;;;;;;;;;;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaquan;M;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jardanas;M;;;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jared;M;;;-5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jarek;M;;;;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaren;M;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jari;M;;;;;;;;;;;;;;;;;;;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jarig;M;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaring;M;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jarir;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7;;;;;;;
Jarkko;M;;;;;;;;;;;;;;;;;;;;-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jarl;M;;;;;;;;;;;;;;;;;;-5;-7;-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jarle;M;;;;;;;;;;;;;;;;;-8;-3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jarmil;M;;;;;;;;;;;;;;;;;;;;;;;;;-7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jarmo;M;;;;;;;;;;;;;;;;;;;;-2;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jarnail;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5;;;;
Jarno;M;;;;;;;;;;;-6;;;;;;;;;-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jaro;M;;;;;;;;;;;;-8;;;;;;;;;;;;;-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
